04-21-2025 13:11 EDT,
Georgia Tech,227.9
Protect Trans Kids University,20.7
Northwestern,123.19
Florida Institute of Technology,45.16
Protect Trans Kids University,169.38
Nebraska,77.71
Missouri (Mizzou),18.87
Missouri (Mizzou),42.33
Georgia Tech,51.32
Syracuse,43.5
Kansas,76.99
Maryland,30.05
Protect Trans Kids University,89.63
Vanderbilt,41.42
Wisconsin,102.65
Brown,32.11
Kentucky,42.23
Indiana,20.68
Protect Trans Kids University,43.96
Florida,683.6
University of Oxford,28.43
Iowa State,43.47
Georgia,1665.12
Northern Illinois,16.56
Trinity Christian College,60.56
East Tennessee State,35.07
Illinois,21.73
Alabama,102.65
Michigan,79.04
Michigan,53.79
Washington & Lee,20.53
Protect Trans Kids University,248.43
Texas A&M,76.7
Georgia,48.24
Mississippi State,23.81
Washington,58.51
Illinois,63.03
Protect Trans Kids University,51.32
Minnesota,24.7
Protect Trans Kids University,41.42
Protect Trans Kids University,513.29
Minnesota,91.34
Protect Trans Kids University,51.32
Georgia Southern,102.65
UCF (Central Florida),61.59
George Mason,61.59
Tennessee,24.81
Temple,27.82
Stetson University,20.77
Alabama,443.48
Protect Trans Kids University,146.8
Idaho State,56.46
Florida,129.23
Protect Trans Kids University,75
Protect Trans Kids University,21.63
Duke,2176.36
Colorado State,75.96
Iowa,205.31
Protect Trans Kids University,98.17
Columbia,25.66
Protect Trans Kids University,21.55
Protect Trans Kids University,45.28
Arkansas,28.99
Notre Dame,307.97
Maryville College,13.73
Protect Trans Kids University,52.35
Illinois,38.28
South Florida (USF),20.32
Florida,102.65
Ohio State,421.49
American University,410.63
Missouri (Mizzou),37.24
Northern Arizona,31.06
Hawai'i,20.42
Utah,49.07
Wisconsin,102.65
Harding University,5.17
Michigan,46.19
North Carolina (UNC),1509.08
Protect Trans Kids University,108.81
Sonoma State ,74.94
Auburn,171.44
Texas A&M,71.86
Morehouse College,4.1
Oregon,84.18
Georgia,2500
Iowa,21.14
Auburn,44.53
Georgia Tech,51.32
Oregon,20.47
Georgia Tech,41.34
Colorado,20.53
Texas,23.75
Kansas State,20.61
Texas,102.65
Penn State,71.08
Florida State,86.23
Grand Valley State,20.78
North Dakota State,20.44
Tennessee,369.57
Georgia Tech,227.9
Protect Trans Kids University,41.15
Columbia,24.12
Virginia Tech,100
Davidson,102.65
Virginia Tech,61.59
Florida,862.32
Michigan,205.31
Iowa State,29.98
Wayne State,54.4
Georgia Tech,227.9
Tennessee,52.35
Protect Trans Kids University,51.32
Texas,17.52
Protect Trans Kids University,21.76
Hanover College,25.66
Georgia Tech,248.53
Protect Trans Kids University,25.66
Texas,34.93
Iowa State,256.64
Michigan,24.95
Washington,51.32
Michigan,13.44
Wisconsin,281.28
Missouri (Mizzou),146.8
Bradley University,52.92
Arizona State,71.93
Georgia,66.8
Georgia,143.72
Protect Trans Kids University,42.17
Arizona State,32.22
Chico State,20.49
Ohio,57.89
Georgia,22.78
Miami (FL),47.22
Protect Trans Kids University,51.32
Michigan,513.29
Protect Trans Kids University,42.25
Alabama,674.46
Michigan,134.48
Michigan,133.45
Worcester Polytechnic,199.15
USC (University Of Southern California),56.65
Texas,423.98
Protect Trans Kids University,256.64
Iowa,513.29
Northwestern,102.65
Bradley University,23.61
Florida,27.88
Protect Trans Kids University,19.46
Ohio State,57.76
Notre Dame,264.89
Protect Trans Kids University,20.53
Minnesota,20.53
Protect Trans Kids University,20.67
Houston,41.06
Pittsburg State University,20.64
University of Night Ham,102.65
Georgia Tech,52.84
Georgia,41.06
Michigan State,25
Notre Dame,25.66
Protect Trans Kids University,43.17
Maryland,80.75
Pittsburgh (Pitt),204.8
Protect Trans Kids University,100
Michigan,13.44
Michigan,20.53
Protect Trans Kids University,25.66
Michigan,13.44
Protect Trans Kids University,102.65
Protect Trans Kids University,225.99
Protect Trans Kids University,102.65
Maryland,87.97
Black Hills State,143.72
Protect Trans Kids University,41.28
USC (University Of Southern California),12.83
USC (University Of Southern California),77.76
Protect Trans Kids University,435.12
Georgia Tech,42.43
Syracuse,109.34
Missouri (Mizzou),76.99
Protect Trans Kids University,307.97
Puget Sound,15.6
Villanova,103.29
Missouri (Mizzou),342.19
Duquesne University,59.03
Protect Trans Kids University,31.82
South Carolina,319.98
Georgia Tech,22.74
Michigan,134.48
Creighton University,11.59
Washington State,51.32
Pittsburgh (Pitt),20.13
Jacksonville State,40.27
Penn State,65.7
Missouri (Mizzou),286.41
North Carolina (UNC),142.6
Vanderbilt,41.42
Butler,63.44
Minnesota,64.67
UCF (Central Florida),20.7
Protect Trans Kids University,70.14
Protect Trans Kids University,102.65
DePauw,21.55
Arkansas,20.53
North Carolina State,141.66
Alabama,19.03
South Carolina,75.35
James Madison,21.72
Protect Trans Kids University,102.65
Alabama,62.62
UMass,51.32
Protect Trans Kids University,50.5
Protect Trans Kids University,640.56
Illinois,211.7
Protect Trans Kids University,184.68
Florida,120.6
Brown,92.49
Virginia Tech,98.93
Clemson,50
Maryland,10.26
Alabama,102.65
West Georgia,130.07
Arizona State,21.55
Georgia Tech,424.03
Washington,51.32
Texas,181.7
Michigan,256.64
North Carolina (UNC),51.32
Northern Arizona,70.83
Washington,8.22
Michigan,13.44
Tennessee,51.32
Michigan,20.17
Jacksonville University,59.79
Notre Dame,102.65
North Texas,102.65
Protect Trans Kids University,51.32
Appalachian State,34.21
Minnesota,98.96
Oklahoma,125.24
Notre Dame,18.47
Mississippi State,1000
Washington State,102.65
Georgia,102.65
University of Chicago,102.65
Utah State,10.26
Michigan State,307.97
Protect Trans Kids University,76.93
North Texas,101.19
Protect Trans Kids University,82.26
Virginia (UVA),102.65
Louisiana State (LSU),256.64
Minnesota,434.34
Wisconsin,51.32
Illinois College,285.82
University of Chicago,103.68
Protect Trans Kids University,51.32
Michigan,102.65
Michigan,130
Stanford,20.11
Georgia Tech,52.84
Ohio State,102.65
Virginia Tech,21.91
Northwestern,55.95
Virginia Tech,139.61
Wisconsin,513.29
Tulane,102.65
Michigan,134.48
Michigan,161.28
Georgia Tech,28.98
West Virginia,43.53
Duke,48.63
Michigan,69.35
Penn State,75.32
Arizona State,10.3
Ohio State,36.64
Georgia,17.85
Washington,82.12
Georgia Tech,35.11
Ireland Rugby,102.65
Michigan,1344.83
Caltech,20.13
Miami (FL),122.92
USC (University Of Southern California),25.66
Northwestern,72.88
Washington,133.45
Boston University,33
Protect Trans Kids University,27.96
Protect Trans Kids University,102.65
Florida State,51.32
Georgia Tech,102.65
Temple,10.28
Michigan,13.44
Protect Trans Kids University,10.26
Washington,109.84
Kentucky,102.65
Wisconsin,102.65
Mississippi (Ole Miss),750
Minnesota,37.5
Notre Dame,100.6
Penn State,71.08
Penn State,51.32
MIT,102.65
Tulane,47.68
Texas Tech,46.5
Georgia,147.72
Michigan,134.34
Iowa State,55.43
Florida State,215.58
Georgia,615.84
Salisbury University,64.77
Ohio State,35.14
Washington,256.64
Notre Dame,577.96
Protect Trans Kids University,25.66
Idaho,20.27
Syracuse,54.4
Jetski Police Academy,20.53
Northwestern,10.26
Amherst College,3108.51
Protect Trans Kids University,307.97
Alabama,52.73
Babson College,11.29
Protect Trans Kids University,86.62
Protect Trans Kids University,20.53
Washington,45.49
Carson-Newman,37.26
Appalachian State,14.37
Florida,102.65
Protect Trans Kids University,37.98
Michigan State,79.62
Miami (FL),69.8
Louisiana State (LSU),198.23
North Dakota State,102.65
Syracuse,39.11
Arizona State,1367.41
Naropa University,110.87
Purdue,76.99
Minnesota,48.81
Washington,25.66
Auburn,123.19
Protect Trans Kids University,20.53
Iowa,216.61
SZD U Gold Trans Ams,138.06
University of San Diego,113.17
Liberty,35.93
Notre Dame,51.32
Cal (Berkeley),102.65
Georgia,25
Michigan,51.32
Hawai'i,20.6
Washington & Lee,1026.58
Long Beach State,15.39
Protect Trans Kids University,51.32
Florida,157.06
Michigan,13.1
Texas,17.52
James Madison,23.4
Michigan,30.24
Michigan,45.23
Cincinnati,52.6
Kentucky,102.65
Michigan,42.27
Michigan,134.52
Concordia University,31.05
Middle Tennessee State,51.81
William & Mary,71.48
Protect Trans Kids University,95.64
Georgia,118.05
Washington University in Saint Louis (WashU),30.79
Michigan,25.66
Syracuse,49.06
Cal (Berkeley),615.95
Illinois,96.65
Notre Dame,23.71
Arkansas,52.35
Fairleigh Dickinson,51.32
Protect Trans Kids University,240.22
Florida,1026.48
Protect Trans Kids University,102.65
Maryland,73.91
Auburn,42.26
Protect Trans Kids University,20.53
Protect Trans Kids University,51.32
Georgia,64.69
Protect Trans Kids University,51.32
Illinois State,20.67
Virginia (UVA),138.58
Vacation Bible School,71.83
Oregon,62.82
UTSA,21.55
Augustana University,10.26
Protect Trans Kids University,23.64
Georgia Tech,1026.58
Northern Illinois,135.58
Georgia Tech,20.53
Purdue,10.26
Michigan,321.32
Texas,102.65
Washington,44.37
Clemson,20.23
Michigan,13.44
Northern Iowa,20.47
Penn State,84.18
Oregon,1026.58
North Texas,16.22
Penn,1026.58
Wisconsin,102.65
Georgia Tech,144.23
Tennessee,128.68
Michigan,149.73
Protect Trans Kids University,102.65
Georgia,12.31
Georgia,328.5
Alabama,205.31
UCLA,372
Northern Illinois,16.56
Michigan,51.32
Stanford,55.21
Missouri State,256.64
Arkansas,19.64
Southern Illinois,36.21
Bradley University,51.32
Northern Arizona,20.53
Penn State,17.55
Bloomsburg University,36.17
Nebraska,123.24
Texas,78.4
Arkansas,235.68
Michigan,156.04
Georgia,342.67
Wisconsin,117.68
Protect Trans Kids University,102.65
Boston College,102.65
Carleton College,51.32
Arizona,102.65
Carleton College,102.65
Notre Dame,27.96
Caltech,17.46
Florida,67.37
UCLA,102.65
Penn State,173.49
Elmira College,98.55
Protect Trans Kids University,102.65
Protect Trans Kids University,51.32
Florida,88.38
Penn,51.32
Washington,102.65
Florida,210
Protect Trans Kids University,51.32
Rutgers,51.32
Florida,307.92
Connecticut (UConn),27.86
Augsburg University,20.59
Louisville,51.32
Protect Trans Kids University,15.39
Michigan,1404.36
Carleton College,51.32
Naropa University,102.65
Michigan,134.31
Auburn,123.2
Texas,17.52
Tennessee Tech,20.59
Kenyon College,51.32
University of Chicago,312
Michigan,130.84
Michigan,134.48
Protect Trans Kids University,102.65
Auburn,33.46
Protect Trans Kids University,134.31
UTEP,43.25
Middle Tennessee State,30.79
Maryland,20.04
USC (University Of Southern California),261.78
Protect Trans Kids University,28.96
Queen Mary University of London,51.32
Cincinnati,102.65
Mississippi (Ole Miss),102.65
Cal (Berkeley),5000
Princeton,769.94
Middle Tennessee State,20.53
Bowling Green,42.09
Northern Kentucky,40.77
Harvey Mudd,98.55
Alabama,440
Illinois,605.64
Protect Trans Kids University,20.61
Louisiana Monroe,21.7
Ohio State,1944.35
Montana State,47.33
Protect Trans Kids University,1026.58
Michigan,20.53
Colgate,240.22
Memphis,102.65
Iowa,56.7
Rutgers,81.28
Michigan,128.32
Florida,102.65
Appalachian State,51.32
Indiana,72.88
Cal (Berkeley),76.1
Purdue,410.63
Michigan,130.84
Alabama,36.95
Notre Dame,79.57
Michigan,134.48
Indiana,20.61
Memphis,109.84
Michigan,133.55
Maryland,30.05
Ohio State,28.14
Texas,39.31
Florida State,72.88
Texas,256.64
Ohio State,78.02
Michigan Tech,895.56
Oregon,51.32
Florida,20.51
Iowa,56.7
Ohio State,14.46
Ohio State,102.65
Michigan,102.65
Indiana,102.65
Texas A&M,72.02
Columbia,19.84
Minnesota,87.77
Auburn,1182.6
Texas,42.48
Penn State,53.43
Duke,21.76
Virginia Tech,39.01
Louisiana Lafayette,102.65
Northern Colorado,42.22
Protect Trans Kids University,70.05
Oregon,320.29
Michigan,134.48
Protect Trans Kids University,56.46
Memphis,70.83
Georgia Tech,102.65
Michigan,13.44
Miami (FL),44.27
Michigan State,205.31
Minnesota,400
South Florida (USF),19.89
Indiana,66
Pittsburgh (Pitt),106.76
Michigan,133.45
Georgia,82.12
Idaho,41.34
Iowa State,564.62
Missouri State,20.53
Illinois,19.72
Ohio,30.79
UAB (Alabama-Birmingham),10.26
Xavier,58.21
Michigan,134.31
Protect Trans Kids University,109.84
Michigan,513.29
Protect Trans Kids University,37.17
Georgia,34.06
Ohio,39.04
Michigan,53.76
Ohio State,35.14
Penn State,1539.88
UCLA,51.32
Michigan,221.53
Michigan,5500.02
Michigan,130.84
Georgia Tech,28.98
Pay Them Kids Their Money,102.65
Arizona,102.65
North Central College,42.34
Arizona State,61.79
Protect Trans Kids University,20.53
Indiana,387.02
Protect Trans Kids University,102.65
Protect Trans Kids University,22.81
Michigan,102.65
UC San Diego,68.68
Akron,56.46
Bowling Green,42.35
Mississippi State,30.79
Protect Trans Kids University,102.65
Washington,102.65
Bowling Green,33.18
Michigan,133.55
Kansas State,100
Columbia,640
USC (University Of Southern California),333.33
Michigan,256.64
The Citadel,148.57
Texas A&M,12.31
DePaul,15.39
Michigan,134.31
James Madison,25.66
Protect Trans Kids University,35.19
Northern Michigan,61.59
Notre Dame,70.44
Protect Trans Kids University,20.79
Michigan,102.65
North Dakota,83.67
Eastern Michigan,64.67
Cleveland Institute of Music,15.39
Marquette,67.25
Virginia Tech,38.7
Louisiana State (LSU),102.65
William & Mary,96.36
Auburn,256.64
Texas,181.7
Protect Trans Kids University,35.85
Connecticut (UConn),256.64
Michigan,205.31
Michigan,134.31
Seton Hall,14.37
Georgia Tech,615.95
Texas A&M,97.52
Gettysburg College,19.12
Notre Dame,769.94
Xavier,93.41
Trinity University (TX),410.63
Protect Trans Kids University,25.66
Arkansas,566.67
Iowa State,246.57
Syracuse,45.62
Kalamazoo College,205.31
Michigan,368.28
Duke,102.65
Slippery Rock,102.65
UW Platteville,47.61
Florida State,51.32
Michigan,134.48
Protect Trans Kids University,5.13
James Madison,20.37
Protect Trans Kids University,513.29
Michigan,46.43
Kalamazoo College,51.32
Minnesota,25.66
Protect Trans Kids University,25.66
Florida,248.12
Tennessee,20.51
Michigan,102.65
Fordham,20.53
Michigan,20.17
Texas,52.35
Arkansas State,40.03
Michigan,102.65
Michigan,109.87
Wisconsin,154.59
East Texas A&M University,13.34
Protect Trans Kids University,102.65
Texas A&M,51.32
Protect Trans Kids University,431.87
Michigan,102.65
Virginia Tech,273.07
Protect Trans Kids University,30.79
Virginia (UVA),25.66
Oregon,10.26
Michigan,92.39
Misericordia University,723.74
Cal (Berkeley),123.19
Oregon State,42.48
Muskingum University,51.32
Texas A&M,73.47
Miami (OH),25.66
Missouri (Mizzou),78.7
Western Michigan,162.2
Michigan,20.53
Alabama,28.88
College of Idaho,513.29
Texas Woman's University,51.32
Kalamazoo College,50
Northwestern,55.95
Kalamazoo College,46.43
University of Chicago,369.57
Washington,78.36
Princeton,173.49
Texas,18.17
Protect Trans Kids University,20.53
Cal (Berkeley),29.77
Iowa,71.09
Michigan,13.44
Houston,41.06
West Virginia,51.32
Ohio State,148.85
Michigan,30.79
Florida State,215.58
Louisiana State (LSU),20.72
Western Michigan,20.79
Lamar University,14.37
Washington University in Saint Louis (WashU),256.64
Protect Trans Kids University,10.26
Michigan,134.31
Purdue,50.5
University of Night Ham,102.65
Protect Trans Kids University,193.96
Protect Trans Kids University,34.18
Michigan,131.6
Florida,27.88
Indiana,66
Michigan,131
Protect Trans Kids University,205.31
Michigan,13.44
Michigan,53.79
Michigan,19.5
Michigan,76.99
Florida,53.58
Penn State,112.78
Alabama,100
Georgia,44.14
University of Night Ham,102.65
South Florida (USF),71.86
Michigan,134.31
Protect Trans Kids University,20.53
Michigan,102.65
Notre Dame,153.98
William & Mary,153.98
Kalamazoo College,15
Florida,21.55
Penn State,188.89
Illinois,21.73
Penn State,256.64
Georgia,205.31
South Carolina,5.13
Penn State,153.98
Penn State,230.13
Illinois,119.08
Georgia,184.65
Florida,164.25
Florida,67.37
Penn State,80.07
Iowa,46.74
Pittsburgh (Pitt),14.57
Penn State,11.55
Penn State,160
UCF (Central Florida),359.3
South Carolina,51.32
Oregon,60.77
Syracuse,53.74
Georgia,30.91
Ohio State,628.2
West Virginia,72.19
Michigan,134.48
Notre Dame,90.33
Kansas State,1026.58
Penn State,53.38
Michigan,102.65
Vacation Bible School,19.34
North Carolina (UNC),87.26
Protect Trans Kids University,102.65
Michigan,225.84
Georgia,51.32
Maryland,30.05
Michigan,140.47
Notre Dame,16.56
Protect Trans Kids University,2734.8
Virginia Tech,40.05
Washington & Lee,205.31
Protect Trans Kids University,20.17
Alabama,73.91
Penn State,39.01
Wisconsin,288.68
Washington,12.4
Penn State,273.07
Northwestern,51.32
Protect Trans Kids University,513.29
Alabama,52.35
Ball State,178.7
Protect Trans Kids University,51.32
Tennessee,194.41
University of Oxford,20.53
Kansas State,164.91
Miami (FL),39.38
South Carolina,24.85
Indiana,67.75
University of Chicago,80.48
Protect Trans Kids University,200
Michigan,76.99
Duke,1077.91
Nebraska,51.32
Villanova,205.31
Miami (FL),102.65
Penn State,38.75
Syracuse,124.21
Tufts,51.32
Oklahoma,1026.58
Oklahoma,76.99
Protect Trans Kids University,102.65
Notre Dame,152.96
Ithaca College,152.44
Louisiana State (LSU),29.26
Virginia (UVA),176
University of South Dakota,30.05
Temple,28.77
North Carolina (UNC),62.62
Protect Trans Kids University,102.65
Penn State,51.32
Georgia Tech,35.17
Michigan,134.52
Protect Trans Kids University,102.65
Protect Trans Kids University,102.65
Wisconsin,20.82
Utah,102.65
Duquesne University,102.65
Michigan,513.1
Eastern Michigan,166.3
Michigan,53.79
Lamar University,50
Virginia (UVA),88.05
Penn State,80.38
Penn State,207.67
Penn State,52.41
Georgia,107.46
Wisconsin,205.31
SZD U Gold Trans Ams,50
Alabama,28.88
Virginia Tech,243.47
Purdue,87.26
Maryland,1847.76
Protect Trans Kids University,41.06
Wayne State,18.47
Penn State,79.04
North Carolina State,110.35
Portland State,51.32
Maryland,282.31
Indiana,20.68
Walsh University,102.65
Georgia,43.42
Georgia Tech,1231.9
Rutgers,102.65
Virginia Tech,139.28
Miami (FL),313.1
Rochester Institute of Technology,20.53
Northern Illinois,16.56
Marquette,40.16
Georgia,8.66
Virginia Tech,102.65
BYU,22.8
Kennesaw State,74.3
Protect Trans Kids University,101.63
Pittsburgh (Pitt),307.97
Memphis,123.19
Marquette,250
Ohio State,22.49
North Carolina (UNC),67.14
Protect Trans Kids University,94.97
Protect Trans Kids University,102.65
Protect Trans Kids University,98.03
Notre Dame,41.06
Illinois,52.17
Kentucky,307.97
Protect Trans Kids University,606.34
Duke,21.76
McDaniel College,27.96
Purdue,67.75
Protect Trans Kids University,51.32
Florida,513.29
Buena Vista University,85.68
Louisiana State (LSU),118.05
Pittsburgh (Pitt),25.66
South Florida (USF),20.53
Michigan,324.4
Carnegie Mellon,38.29
Indiana,67.75
Georgia,1847.76
Virginia (UVA),136.03
Protect Trans Kids University,51.32
Notre Dame,51.32
Penn State,110.44
Virginia Tech,153.98
Protect Trans Kids University,76.99
Notre Dame,97.01
Troy,102.65
Florida State,19
Protect Trans Kids University,36.95
Williams College,314.4
Michigan,1966
Michigan,13.44
MIT,513.29
Wisconsin,237.14
Akron,575.09
Penn State,66.21
Missouri (Mizzou),43.19
Michigan,43.39
Texas A&M,39.24
East Tennessee State,35.07
Protect Trans Kids University,20.1
Florida,107.79
Occidental College,256.64
Florida,67.37
Virginia Tech,38.15
Oregon,127.29
South Carolina,101.58
Minnesota,38.33
Rhodes College,51.32
Protect Trans Kids University,23.61
Missouri (Mizzou),37.24
Iowa,56.46
Alabama,35.19
Iowa State,135.48
Texas,513.29
UCLA,128.32
Protect Trans Kids University,25.66
Temple,46.37
Michigan,20.18
Nebraska,513.29
Michigan,13.44
BYU,102.65
Auburn,267.19
Tennessee,104.71
Iowa,26.89
Lehigh,80.07
Bowling Green,102.65
Protect Trans Kids University,186.83
Texas,255.62
Michigan,26.89
Protect Trans Kids University,102.65
Northern Iowa,20.28
Central Michigan,31.07
Washington & Lee,94.22
Protect Trans Kids University,307.97
Georgia Tech,509.28
Florida,67.37
Wayne State,18.47
Purdue,42.09
Protect Trans Kids University,205.31
Michigan,53.76
Michigan,161.28
Pittsburgh (Pitt),40.76
Boston University,122.88
Northern Illinois,16.56
Arkansas,111.57
Auburn,72
Auburn,51.32
Wisconsin,221.74
Protect Trans Kids University,51.32
Colorado,31.82
Ohio State,13.44
Anderson University (IN),31.99
Georgia Tech,22.2
Georgia,82.12
Michigan,13.1
Vanderbilt,41.42
Northwestern,90.33
Florida,31.93
Protect Trans Kids University,51.32
Eastern Illinois,256.64
Ohio State,586.18
Missouri (Mizzou),37.24
Arkansas,252.02
Kalamazoo College,513.29
Protect Trans Kids University,102.65
Villanova,2062.41
Kalamazoo College,231.21
Michigan,133.55
Protect Trans Kids University,17.45
Northwestern,34.9
Washington,136.53
Virginia Tech,2017.24
Louisiana State (LSU),43.37
Baylor,642.64
Arizona State,30.79
North Carolina (UNC),138.58
Washington,35.22
North Carolina State,151.45
Make Spencer Eat Cheese University,238.16
Protect Trans Kids University,102.65
Notre Dame,50.66
Valparaiso,260.75
Georgia,51.32
Washington,25.66
Protect Trans Kids University,256.64
Harvard,30.06
Penn State,66.15
Notre Dame,16.56
Ohio,31.07
Virginia (UVA),25.66
Central Michigan,36.21
Protect Trans Kids University,10.26
Notre Dame,70.83
Make Spencer Eat Cheese University,13.34
South Carolina,32.11
Michigan,161.28
Florida,26.89
Georgia Tech,227.9
Iowa,135.09
Southern Methodist (SMU),140.64
Protect Trans Kids University,25.66
Boston College,244.32
Michigan,133.55
Georgia,45.6
Nebraska,102.65
Louisiana State (LSU),10.26
Illinois,124.39
Ohio State,13.49
Protect Trans Kids University,975.25
Auburn,97.12
Protect Trans Kids University,69.91
Northern Iowa,19.76
Louisiana State (LSU),13.8
Washington State,25.66
North Dakota State,20.44
Michigan,57.89
Protect Trans Kids University,5.13
Florida,229.9
Colorado,26.89
Florida,2586.96
Washington,537.92
Iowa State,113.47
Michigan,77.63
Tulane,338.64
Pittsburgh (Pitt),139
UTEP,102.65
Purdue,83.57
Protect Trans Kids University,25.66
Georgia State,102.65
North Carolina (UNC),75.19
Virginia Tech,83.15
Alabama,51.32
Michigan,44.49
Georgia,256.64
Princeton,459
Cornell,41.06
William Peace University,51.32
Purdue,51.32
Clemson,64.84
Michigan,63.64
Arizona State,3079.76
Ohio,39.31
Arizona,24.77
Protect Trans Kids University,25.66
Protect Trans Kids University,1026.58
Protect Trans Kids University,319.26
Springfield College,49.27
South Florida (USF),82.12
Alabama,33.11
Clemson,57.48
Old Dominion,71.36
Pittsburgh (Pitt),51.32
Oklahoma State,27.24
Protect Trans Kids University,283.32
Virginia Tech,178.62
Alabama,36.95
West Virginia,61.86
Auburn,28.27
Cal (Berkeley),102.65
Michigan,13.1
Oklahoma,125.74
Iowa,25.66
Cornell,30.79
Appalachian State,105.69
Carleton College,102.65
Alabama,5132.94
Mississippi (Ole Miss),615.84
Syracuse,26.26
Michigan,134.48
Florida,61.15
St. Mary's College of Maryland,179.65
Protect Trans Kids University,256.64
Notre Dame,51.32
Michigan,161.28
Cal (Berkeley),189.91
UCLA,498.92
Northwestern,51.32
Virginia Tech,5.13
American University,76.5
Protect Trans Kids University,256.64
Michigan State,10.26
Protect Trans Kids University,20.53
Kansas State,16.42
Maryland,30.05
Tennessee,56.46
Protect Trans Kids University,14.5
Penn State,74.44
Michigan,28.84
Notre Dame,142
Alabama,62.99
Washington,65.17
Temple,55.43
Middle Tennessee State,14.26
Oklahoma,93.62
Clemson,256.64
Maryland,51.32
Protect Trans Kids University,102.65
Protect Trans Kids University,37.98
Protect Trans Kids University,25.66
Washington State,55.96
Ohio State,35.14
Conestoga College,15
Alabama,56.46
Protect Trans Kids University,120
Michigan,156.81
Indiana,67.75
Protect Trans Kids University,67.37
Slippery Rock,51.32
Minnesota,65.32
Michigan,134.31
Iowa State,2998.76
Wyoming,46.19
Protect Trans Kids University,25.66
Texas,102.65
South Florida (USF),35.93
Georgia,1231.8
Kentucky,44.52
Protect Trans Kids University,133.55
Protect Trans Kids University,10.26
Georgia Tech,42.09
UMBC,76.52
Michigan,3104.4
Penn State,40.07
Fresno State,102.65
Wisconsin,73.14
Protect Trans Kids University,102.65
Ohio State,43.51
Protect Trans Kids University,51.32
Arizona State,43.11
South Carolina,129.35
Protect Trans Kids University,102.65
Birmingham-Southern College,278.2
Protect Trans Kids University,102.65
Virginia Tech,256.64
Michigan,131.04
Syracuse,59.2
Arkansas,160.84
Ohio State,64.05
Michigan,134.31
Illinois,102.65
Purdue,179.65
UCF (Central Florida),307.97
Michigan,26.79
Northwestern,1026.58
Georgia Tech,122.16
Michigan State,615.95
South Carolina,170.41
Johns Hopkins,92.49
Alabama,411
Wisconsin,307.97
Tennessee,97.52
Michigan,41.06
Nebraska,15.39
Michigan,102.65
Wisconsin,189.91
Minnesota,69.69
Michigan,1040.03
Texas,102.65
Illinois,40.03
Oregon State,102.65
Georgia,271.01
Protect Trans Kids University,51.32
Georgetown,112.88
SZD U Gold Trans Ams,256.64
San Diego State,51.32
North Carolina (UNC),181.27
Texas,181.7
Protect Trans Kids University,20.51
Michigan,537.92
Northern Michigan,80.17
Alabama,211.77
Protect Trans Kids University,41.28
Protect Trans Kids University,20.17
Protect Trans Kids University,10.26
Montana State,51.32
Michigan,1040.03
Richmond,82.12
Georgia,53.73
Protect Trans Kids University,119.08
Pittsburgh (Pitt),142.69
North Carolina (UNC),50.3
Washington,102.65
Marquette,51.32
Protect Trans Kids University,15.63
Michigan,13.44
Michigan,19.63
Texas,181.7
Kentucky,22.58
University of Chicago,41.06
Protect Trans Kids University,55.77
Protect Trans Kids University,49.27
Protect Trans Kids University,102.65
Texas Tech,31.02
Penn State,25.66
Protect Trans Kids University,256.64
UC Santa Cruz,61.39
Michigan,47.34
Michigan,433.93
Clemson,61.74
Washington & Lee,10265.88
Missouri (Mizzou),51.32
Protect Trans Kids University,40.03
Washington University in Saint Louis (WashU),102.65
Colorado State,88.07
Pittsburgh (Pitt),139
Northern Michigan,273.17
Texas Christian (TCU),101.81
Protect Trans Kids University,69.8
Michigan,27.71
Arizona State,31.03
Clemson,31.07
Miami (FL),169.04
Cal (Berkeley),404.27
Arizona State,1026.58
St. Joseph's College (IN),20.7
Syracuse,209.42
Texas,72.88
Michigan,41.06
Virginia Tech,39.01
Georgia,102.65
Alabama,102.65
Protect Trans Kids University,43.39
Michigan,41.06
Texas,114.36
Michigan,256.64
UTEP,33.93
Vanderbilt,117.16
Clemson,769.92
University of Alaska Anchorage,29.25
Protect Trans Kids University,102.65
Michigan,134.31
Boston College,102.65
Minnesota,72.28
Michigan,63.64
Michigan,81.1
Soviet Cat University,32.85
Washington,24.68
Michigan,164.24
Oregon,51.32
Georgia,250.52
Pittsburgh (Pitt),123.12
North Dakota State,508.68
Bowling Green,149.88
Princeton,40
Protect Trans Kids University,34.9
Kalamazoo College,25.66
Rutgers,678
Marshall,204.9
Protect Trans Kids University,76.99
Missouri (Mizzou),51.32
Mississippi (Ole Miss),47.62
Georgetown,19.92
Kalamazoo College,25.66
Michigan,102.65
Point Park University,5.13
Protect Trans Kids University,102.65
Caltech,98.55
Ohio,38.03
Notre Dame,162.1
Protect Trans Kids University,256.64
Southern Methodist (SMU),201.64
Michigan,249.12
Ohio State,87.26
Georgia,17.59
Michigan,130.84
Washington State,225
West Virginia,2720.45
The Citadel,47.67
Michigan,13.44
Florida State,21.55
Iowa State,1923
William & Mary,135.94
Notre Dame,27.96
Notre Dame,620.04
Memphis,21.73
Oregon,51.32
Rutgers,42.23
North Carolina (UNC),25.66
Alabama,147.8
Indiana,1197
Wake Forest,123.48
Alabama,47.04
Penn State,246.59
Auburn,5.25
Tennessee,1026.58
Georgia Tech,153.98
Florida Institute of Technology,1026.58
Georgia,51.32
Conestoga College,72
Protect Trans Kids University,102.65
Protect Trans Kids University,31.82
